datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,energy_kwh,sub_metering_1_kwh,sub_metering_2_kwh,sub_metering_3_kwh,other_energy_kwh,was_imputed,observed_minutes,coverage_pct,year,month,month_name,day_name,hour,day_type
2007-04-19 11:00:00,0.6238333333333334,0.11086666666666667,240.32683333333335,2.67,0.6238333333333334,0.0,0.023,0.357,0.24383333333333335,0,60,100.0,2007,4,Apr,Thursday,11,Weekday
2007-04-19 12:00:00,1.2601666666666667,0.04756666666666667,239.48716666666667,5.176666666666667,1.2601666666666667,0.0,0.0,1.054,0.2061666666666667,0,60,100.0,2007,4,Apr,Thursday,12,Weekday
2007-04-19 13:00:00,1.0357,0.1366,239.46349999999998,4.569999999999999,1.0357,0.40599999999999997,0.023,0.193,0.4137,0,60,100.0,2007,4,Apr,Thursday,13,Weekday
2007-04-19 14:00:00,0.7414666666666666,0.1171,239.44033333333334,3.2666666666666666,0.7414666666666666,0.327,0.009000000000000001,0.0,0.40546666666666664,0,60,100.0,2007,4,Apr,Thursday,14,Weekday
2007-04-19 15:00:00,0.1934,0.09063333333333333,240.84166666666667,0.9633333333333333,0.1934,0.0,0.015,0.0,0.1784,0,60,100.0,2007,4,Apr,Thursday,15,Weekday
2007-04-19 16:00:00,0.20133333333333334,0.10103333333333332,241.14416666666665,1.0233333333333332,0.20133333333333334,0.0,0.023,0.0,0.17833333333333334,0,60,100.0,2007,4,Apr,Thursday,16,Weekday
2007-04-19 17:00:00,0.24946666666666667,0.09196666666666667,241.9923333333333,1.1866666666666668,0.24946666666666667,0.0,0.031,0.0,0.21846666666666667,0,60,100.0,2007,4,Apr,Thursday,17,Weekday
2007-04-19 18:00:00,1.0759666666666667,0.16130000000000003,241.26450000000003,4.6466666666666665,1.0759666666666667,0.0,0.782,0.0,0.29396666666666665,0,60,100.0,2007,4,Apr,Thursday,18,Weekday
2007-04-19 19:00:00,0.8295666666666667,0.18786666666666668,242.0905,3.716666666666667,0.8295666666666667,0.0,0.268,0.0,0.5615666666666667,0,60,100.0,2007,4,Apr,Thursday,19,Weekday
2007-04-19 20:00:00,1.4105666666666667,0.11616666666666667,239.64600000000002,5.92,1.4105666666666667,0.0,0.22,0.791,0.3995666666666667,0,60,100.0,2007,4,Apr,Thursday,20,Weekday
2007-04-19 21:00:00,1.0104333333333333,0.13546666666666668,238.7565,4.283333333333333,1.0104333333333333,0.0,0.024,0.0,0.9864333333333333,0,60,100.0,2007,4,Apr,Thursday,21,Weekday
2007-04-19 22:00:00,0.6068,0.14476666666666665,243.43833333333333,2.603333333333333,0.6068,0.0,0.022,0.0,0.5848,0,60,100.0,2007,4,Apr,Thursday,22,Weekday
2007-04-19 23:00:00,0.18946666666666667,0.08596666666666666,243.66866666666667,0.91,0.18946666666666667,0.0,0.002,0.0,0.18746666666666667,0,60,100.0,2007,4,Apr,Thursday,23,Weekday
2007-04-20 00:00:00,0.21453333333333333,0.11873333333333334,241.97983333333335,1.05,0.21453333333333333,0.0,0.023,0.0,0.19153333333333333,0,60,100.0,2007,4,Apr,Friday,0,Weekday
2007-04-20 01:00:00,0.20896666666666666,0.10816666666666667,240.61166666666668,1.0033333333333334,0.20896666666666666,0.0,0.013000000000000001,0.0,0.19596666666666668,0,60,100.0,2007,4,Apr,Friday,1,Weekday
2007-04-20 02:00:00,0.19669999999999999,0.09153333333333333,238.85433333333333,0.94,0.1967,0.0,0.011,0.0,0.1857,0,60,100.0,2007,4,Apr,Friday,2,Weekday
2007-04-20 03:00:00,0.19983333333333334,0.09703333333333333,239.411,0.98,0.19983333333333334,0.0,0.023,0.0,0.17683333333333334,0,60,100.0,2007,4,Apr,Friday,3,Weekday
2007-04-20 04:00:00,0.8023333333333333,0.0712,238.7421666666667,3.356666666666667,0.8023333333333333,0.0,0.0,0.61,0.19233333333333333,0,60,100.0,2007,4,Apr,Friday,4,Weekday
2007-04-20 05:00:00,0.21826666666666666,0.10966666666666666,238.239,1.06,0.21826666666666666,0.0,0.023,0.009,0.18626666666666666,0,60,100.0,2007,4,Apr,Friday,5,Weekday
2007-04-20 06:00:00,0.3001333333333333,0.10936666666666667,240.454,1.4233333333333333,0.30013333333333336,0.0,0.023,0.0,0.27713333333333334,0,60,100.0,2007,4,Apr,Friday,6,Weekday
2007-04-20 07:00:00,1.7879333333333334,0.0771,240.49633333333335,7.46,1.7879333333333334,0.0,0.0,1.041,0.7469333333333334,0,60,100.0,2007,4,Apr,Friday,7,Weekday
2007-04-20 08:00:00,0.5313333333333333,0.1215,239.9335,2.296666666666667,0.5313333333333333,0.0,0.023,0.303,0.20533333333333337,0,60,100.0,2007,4,Apr,Friday,8,Weekday
2007-04-20 09:00:00,0.19556666666666667,0.09040000000000001,239.34900000000002,0.9466666666666667,0.19556666666666667,0.0,0.017,0.0,0.17856666666666665,0,60,100.0,2007,4,Apr,Friday,9,Weekday
2007-04-20 10:00:00,0.1757,0.06433333333333333,239.73216666666667,0.8566666666666667,0.1757,0.0,0.006,0.0,0.1697,0,60,100.0,2007,4,Apr,Friday,10,Weekday
2007-04-20 11:00:00,0.21749999999999997,0.11796666666666668,238.95966666666666,1.0833333333333333,0.2175,0.0,0.023,0.0,0.1945,0,60,100.0,2007,4,Apr,Friday,11,Weekday
2007-04-20 12:00:00,0.2267,0.07613333333333334,240.63950000000003,1.0666666666666667,0.2267,0.0,0.0,0.0,0.2267,0,60,100.0,2007,4,Apr,Friday,12,Weekday
2007-04-20 13:00:00,0.2862,0.07980000000000001,241.34383333333332,1.2866666666666666,0.2862,0.0,0.023,0.0,0.2632,0,60,100.0,2007,4,Apr,Friday,13,Weekday
2007-04-20 14:00:00,0.41133333333333333,0.08990000000000001,239.697,1.7733333333333332,0.41133333333333333,0.0,0.02,0.0,0.3913333333333333,0,60,100.0,2007,4,Apr,Friday,14,Weekday
2007-04-20 15:00:00,0.2967,0.09273333333333333,239.892,1.3066666666666669,0.2967,0.0,0.019,0.0,0.2777,0,60,100.0,2007,4,Apr,Friday,15,Weekday
2007-04-20 16:00:00,0.8739666666666667,0.06643333333333333,240.105,3.6599999999999997,0.8739666666666667,0.0,0.004,0.588,0.2819666666666667,0,60,100.0,2007,4,Apr,Friday,16,Weekday
2007-04-20 17:00:00,0.3198666666666667,0.09623333333333334,241.1155,1.4166666666666667,0.3198666666666667,0.0,0.015,0.0,0.3048666666666667,0,60,100.0,2007,4,Apr,Friday,17,Weekday
2007-04-20 18:00:00,0.31783333333333336,0.09566666666666666,239.3156666666667,1.4566666666666666,0.31783333333333336,0.0,0.019,0.0,0.29883333333333334,0,60,100.0,2007,4,Apr,Friday,18,Weekday
2007-04-20 19:00:00,0.3906,0.15036666666666668,241.5045,1.9266666666666665,0.3906,0.0,0.019,0.0,0.3716,0,60,100.0,2007,4,Apr,Friday,19,Weekday
2007-04-20 20:00:00,0.798,0.1690333333333333,241.63133333333332,3.4766666666666666,0.798,0.01,0.016,0.18,0.592,0,60,100.0,2007,4,Apr,Friday,20,Weekday
2007-04-20 21:00:00,2.884266666666667,0.0931,237.6745,12.186666666666667,2.8842666666666665,0.516,0.003,0.768,1.5972666666666666,0,60,100.0,2007,4,Apr,Friday,21,Weekday
2007-04-20 22:00:00,1.5999666666666668,0.11713333333333334,240.596,6.6866666666666665,1.5999666666666668,0.543,0.018000000000000002,0.0,1.0389666666666666,0,60,100.0,2007,4,Apr,Friday,22,Weekday
2007-04-20 23:00:00,0.25543333333333335,0.1239,242.91199999999998,1.1766666666666665,0.25543333333333335,0.0,0.019,0.0,0.23643333333333333,0,60,100.0,2007,4,Apr,Friday,23,Weekday
2007-04-21 00:00:00,0.1902,0.09096666666666667,243.49566666666666,0.8933333333333333,0.1902,0.0,0.013000000000000001,0.0,0.1772,0,60,100.0,2007,4,Apr,Saturday,0,Weekend
2007-04-21 01:00:00,0.18966666666666668,0.08413333333333334,241.72016666666667,0.88,0.18966666666666668,0.0,0.005,0.0,0.18466666666666667,0,60,100.0,2007,4,Apr,Saturday,1,Weekend
2007-04-21 02:00:00,0.19499999999999998,0.09113333333333333,239.14216666666667,0.9366666666666668,0.195,0.0,0.018000000000000002,0.0,0.177,0,60,100.0,2007,4,Apr,Saturday,2,Weekend
2007-04-21 03:00:00,0.1792,0.07830000000000001,240.30333333333334,0.8866666666666667,0.1792,0.0,0.019,0.0,0.1602,0,60,100.0,2007,4,Apr,Saturday,3,Weekend
2007-04-21 04:00:00,0.20196666666666668,0.1062,240.988,1.0166666666666666,0.20196666666666666,0.0,0.008,0.0,0.19396666666666668,0,60,100.0,2007,4,Apr,Saturday,4,Weekend
2007-04-21 05:00:00,0.5756666666666667,0.07886666666666667,240.326,2.503333333333333,0.5756666666666667,0.0,0.01,0.392,0.1736666666666667,0,60,100.0,2007,4,Apr,Saturday,5,Weekend
2007-04-21 06:00:00,0.44626666666666664,0.07826666666666666,240.76666666666668,1.9833333333333334,0.44626666666666664,0.0,0.019,0.269,0.15826666666666667,0,60,100.0,2007,4,Apr,Saturday,6,Weekend
2007-04-21 07:00:00,0.7729666666666667,0.11533333333333333,239.2725,3.4266666666666667,0.7729666666666667,0.0,0.018000000000000002,0.0,0.7549666666666667,0,60,100.0,2007,4,Apr,Saturday,7,Weekend
2007-04-21 08:00:00,0.20303333333333334,0.09390000000000001,240.69549999999998,0.9866666666666666,0.20303333333333334,0.0,0.0,0.0,0.20303333333333334,0,60,100.0,2007,4,Apr,Saturday,8,Weekend
2007-04-21 09:00:00,1.1815666666666667,0.1612333333333333,237.91333333333333,4.993333333333333,1.1815666666666667,0.0,0.074,0.869,0.23856666666666662,0,60,100.0,2007,4,Apr,Saturday,9,Weekend
2007-04-21 10:00:00,0.8857,0.07613333333333334,239.62016666666665,3.7800000000000002,0.8857,0.0,0.001,0.489,0.3957,0,60,100.0,2007,4,Apr,Saturday,10,Weekend
2007-04-21 11:00:00,0.9943333333333333,0.1229,241.03716666666665,4.3933333333333335,0.9943333333333333,0.608,0.018000000000000002,0.0,0.3683333333333333,0,60,100.0,2007,4,Apr,Saturday,11,Weekend
2007-04-21 12:00:00,1.4152333333333333,0.23790000000000003,240.85883333333334,6.29,1.4152333333333333,0.752,0.033,0.103,0.5272333333333332,0,60,100.0,2007,4,Apr,Saturday,12,Weekend
2007-04-21 13:00:00,1.99,0.11613333333333334,241.06933333333333,8.36,1.99,0.452,0.0,1.068,0.47000000000000003,0,60,100.0,2007,4,Apr,Saturday,13,Weekend
2007-04-21 14:00:00,1.7832333333333332,0.15346666666666667,240.79983333333334,7.430000000000001,1.7832333333333332,0.46799999999999997,0.054,1.065,0.19623333333333334,0,60,100.0,2007,4,Apr,Saturday,14,Weekend
2007-04-21 15:00:00,1.2668,0.0638,241.415,5.206666666666667,1.2668,0.0,0.0,1.071,0.19580000000000006,0,60,100.0,2007,4,Apr,Saturday,15,Weekend
2007-04-21 16:00:00,1.2872,0.1282,238.37849999999997,5.38,1.2872000000000001,0.0,0.032,1.045,0.2102,0,60,100.0,2007,4,Apr,Saturday,16,Weekend
2007-04-21 17:00:00,0.6018000000000001,0.1279,236.77700000000002,2.646666666666667,0.6018,0.0,0.016,0.36000000000000004,0.22579999999999997,0,60,100.0,2007,4,Apr,Saturday,17,Weekend
2007-04-21 18:00:00,2.4504,0.2275333333333333,235.18033333333332,10.81,2.4504,1.633,0.002,0.17300000000000001,0.6424000000000001,0,60,100.0,2007,4,Apr,Saturday,18,Weekend
2007-04-21 19:00:00,2.959233333333333,0.36956666666666665,233.67916666666667,12.993333333333334,2.9592333333333336,1.06,0.042,1.0050000000000001,0.8522333333333334,0,60,100.0,2007,4,Apr,Saturday,19,Weekend
2007-04-21 20:00:00,1.8119,0.18549999999999997,236.07966666666667,7.7733333333333325,1.8119,0.396,0.0,1.0250000000000001,0.39089999999999997,0,60,100.0,2007,4,Apr,Saturday,20,Weekend
2007-04-21 21:00:00,3.540233333333333,0.32356666666666667,233.13466666666667,15.286666666666665,3.540233333333333,0.9129999999999999,0.048,1.0,1.5792333333333333,0,60,100.0,2007,4,Apr,Saturday,21,Weekend
2007-04-21 22:00:00,2.0921333333333334,0.219,237.93133333333333,8.883333333333333,2.0921333333333334,0.293,0.0,1.041,0.7581333333333333,0,60,100.0,2007,4,Apr,Saturday,22,Weekend
2007-04-21 23:00:00,0.6805333333333333,0.21436666666666668,240.53333333333333,3.1166666666666667,0.6805333333333333,0.0,0.033,0.154,0.4935333333333333,0,60,100.0,2007,4,Apr,Saturday,23,Weekend
2007-04-22 00:00:00,0.3627333333333333,0.18109999999999998,241.1475,1.8266666666666667,0.36273333333333335,0.0,0.019,0.0,0.34373333333333334,0,60,100.0,2007,4,Apr,Sunday,0,Weekend
2007-04-22 01:00:00,0.24339999999999998,0.12433333333333334,241.47816666666668,1.2033333333333334,0.2434,0.0,0.0,0.0,0.2434,0,60,100.0,2007,4,Apr,Sunday,1,Weekend
2007-04-22 02:00:00,0.2818,0.2014,241.02233333333334,1.4433333333333336,0.2818,0.0,0.044,0.0,0.2378,0,60,100.0,2007,4,Apr,Sunday,2,Weekend
2007-04-22 03:00:00,0.2243,0.11503333333333333,241.76666666666668,1.09,0.2243,0.0,0.0,0.0,0.2243,0,60,100.0,2007,4,Apr,Sunday,3,Weekend
2007-04-22 04:00:00,0.25976666666666665,0.169,241.80366666666666,1.2833333333333334,0.25976666666666665,0.0,0.044,0.0,0.21576666666666666,0,60,100.0,2007,4,Apr,Sunday,4,Weekend
2007-04-22 05:00:00,0.3282333333333333,0.1311,242.40733333333336,1.51,0.3282333333333333,0.0,0.006,0.0,0.3222333333333333,0,60,100.0,2007,4,Apr,Sunday,5,Weekend
2007-04-22 06:00:00,1.5422666666666667,0.0911,241.51000000000002,6.366666666666666,1.5422666666666667,0.0,0.003,0.0,1.5392666666666666,0,60,100.0,2007,4,Apr,Sunday,6,Weekend
2007-04-22 07:00:00,2.6679666666666666,0.14076666666666665,237.975,11.383333333333333,2.6679666666666666,0.0,0.047,0.721,1.8999666666666666,0,60,100.0,2007,4,Apr,Sunday,7,Weekend
2007-04-22 08:00:00,2.2521666666666667,0.06563333333333334,237.2421666666667,9.66,2.2521666666666667,0.0,0.0,0.547,1.7051666666666667,0,60,100.0,2007,4,Apr,Sunday,8,Weekend
2007-04-22 09:00:00,3.346766666666667,0.17093333333333333,236.74516666666665,14.24,3.346766666666667,0.44899999999999995,0.476,0.648,1.7737666666666667,0,60,100.0,2007,4,Apr,Sunday,9,Weekend
2007-04-22 10:00:00,2.9219333333333335,0.32603333333333334,239.34650000000002,12.596666666666666,2.9219333333333335,1.518,0.055,0.623,0.7259333333333333,0,60,100.0,2007,4,Apr,Sunday,10,Weekend
2007-04-22 11:00:00,3.041033333333333,0.3222333333333333,238.28900000000002,12.93,3.0410333333333335,0.969,0.362,0.999,0.7110333333333333,0,60,100.0,2007,4,Apr,Sunday,11,Weekend
2007-04-22 12:00:00,2.235466666666667,0.3179666666666667,241.02833333333334,9.46,2.2354666666666665,0.402,0.056,1.067,0.7104666666666667,0,60,100.0,2007,4,Apr,Sunday,12,Weekend
2007-04-22 13:00:00,0.8607333333333334,0.16806666666666667,241.46516666666668,3.8633333333333337,0.8607333333333334,0.013000000000000001,0.0,0.182,0.6657333333333334,0,60,100.0,2007,4,Apr,Sunday,13,Weekend
2007-04-22 14:00:00,2.1005333333333334,0.11916666666666667,239.23066666666668,8.95,2.1005333333333334,0.912,0.025,0.71,0.45353333333333334,0,60,100.0,2007,4,Apr,Sunday,14,Weekend
2007-04-22 15:00:00,0.5899666666666668,0.17143333333333333,240.73816666666667,2.8266666666666667,0.5899666666666666,0.001,0.059,0.068,0.4619666666666667,0,60,100.0,2007,4,Apr,Sunday,15,Weekend
2007-04-22 16:00:00,1.5805,0.11593333333333335,239.48,6.753333333333333,1.5805,0.0,0.382,0.765,0.4335,0,60,100.0,2007,4,Apr,Sunday,16,Weekend
2007-04-22 17:00:00,1.1808,0.21946666666666667,240.98333333333332,5.076666666666667,1.1808,0.0,0.067,0.693,0.4208,0,60,100.0,2007,4,Apr,Sunday,17,Weekend
2007-04-22 18:00:00,1.0554,0.2687666666666667,241.78066666666666,4.64,1.0554000000000001,0.0,0.07100000000000001,0.37,0.6144000000000001,0,60,100.0,2007,4,Apr,Sunday,18,Weekend
2007-04-22 19:00:00,2.2437666666666667,0.2638,236.641,9.629999999999999,2.2437666666666667,0.0,0.428,1.03,0.7857666666666665,0,60,100.0,2007,4,Apr,Sunday,19,Weekend
2007-04-22 20:00:00,1.9152999999999998,0.2796,237.11033333333336,8.163333333333334,1.9153,0.0,0.034,1.0330000000000001,0.8482999999999999,0,60,100.0,2007,4,Apr,Sunday,20,Weekend
2007-04-22 21:00:00,3.0476666666666667,0.27599999999999997,233.88500000000002,13.08,3.0476666666666667,0.0,0.065,1.006,1.9766666666666666,0,60,100.0,2007,4,Apr,Sunday,21,Weekend
2007-04-22 22:00:00,1.7722333333333333,0.07719999999999999,237.329,7.533333333333333,1.7722333333333333,0.0,0.0,0.64,1.1322333333333334,0,60,100.0,2007,4,Apr,Sunday,22,Weekend
2007-04-22 23:00:00,1.1738333333333335,0.1371666666666667,240.208,5.013333333333334,1.1738333333333333,0.0,0.044,0.0,1.1298333333333335,0,60,100.0,2007,4,Apr,Sunday,23,Weekend
2007-04-23 00:00:00,0.37856666666666666,0.09906666666666666,241.35483333333335,1.8933333333333335,0.37856666666666666,0.0,0.016,0.0,0.36256666666666665,0,60,100.0,2007,4,Apr,Monday,0,Weekday
2007-04-23 01:00:00,0.3594666666666667,0.07343333333333332,242.877,1.78,0.35946666666666666,0.0,0.008,0.0,0.35146666666666665,0,60,100.0,2007,4,Apr,Monday,1,Weekday
2007-04-23 02:00:00,0.5806333333333333,0.13906666666666664,241.72850000000003,2.7133333333333334,0.5806333333333333,0.0,0.046,0.175,0.35963333333333336,0,60,100.0,2007,4,Apr,Monday,2,Weekday
2007-04-23 03:00:00,0.6598333333333333,0.06333333333333332,241.8435,2.9733333333333336,0.6598333333333334,0.0,0.0,0.309,0.35083333333333333,0,60,100.0,2007,4,Apr,Monday,3,Weekday
2007-04-23 04:00:00,0.39713333333333334,0.13106666666666666,241.73966666666666,2.02,0.39713333333333334,0.0,0.05,0.0,0.34713333333333335,0,60,100.0,2007,4,Apr,Monday,4,Weekday
2007-04-23 05:00:00,0.36446666666666666,0.0894,242.0546666666667,1.8733333333333335,0.36446666666666666,0.0,0.005,0.0,0.35946666666666666,0,60,100.0,2007,4,Apr,Monday,5,Weekday
2007-04-23 06:00:00,0.5867333333333333,0.0611,240.947,2.86,0.5867333333333333,0.0,0.01,0.0,0.5767333333333333,0,60,100.0,2007,4,Apr,Monday,6,Weekday
2007-04-23 07:00:00,1.9815,0.14236666666666667,237.735,8.406666666666666,1.9815,0.0,0.045,0.9560000000000001,0.9804999999999999,0,60,100.0,2007,4,Apr,Monday,7,Weekday
2007-04-23 08:00:00,1.9194666666666669,0.047233333333333336,231.46533333333335,8.31,1.9194666666666667,0.767,0.0,0.9870000000000001,0.16589999999999988,0,60,100.0,2007,4,Apr,Monday,8,Weekday
2007-04-23 09:00:00,1.3507,0.11086666666666667,232.18133333333333,5.819999999999999,1.3507,0.138,0.045,0.992,0.17569999999999988,0,60,100.0,2007,4,Apr,Monday,9,Weekday
2007-04-23 10:00:00,1.6695,0.0341,233.66666666666666,7.113333333333333,1.6695,0.497,0.004,1.0050000000000001,0.16349999999999995,0,60,100.0,2007,4,Apr,Monday,10,Weekday
2007-04-23 11:00:00,0.2981666666666667,0.07813333333333333,235.2975,1.4033333333333333,0.29816666666666664,0.0,0.011,0.10500000000000001,0.18216666666666664,0,60,100.0,2007,4,Apr,Monday,11,Weekday
2007-04-23 12:00:00,0.4328333333333333,0.12726666666666667,236.01899999999998,2.0566666666666666,0.43283333333333335,0.0,0.046,0.0,0.3868333333333333,0,60,100.0,2007,4,Apr,Monday,12,Weekday
2007-04-23 13:00:00,0.2383333333333333,0.08383333333333334,237.03816666666668,1.0733333333333335,0.23833333333333334,0.0,0.0,0.0,0.23833333333333334,0,60,100.0,2007,4,Apr,Monday,13,Weekday
2007-04-23 14:00:00,0.8301,0.10376666666666666,235.31599999999997,3.5266666666666664,0.8301,0.0,0.041,0.605,0.18409999999999993,0,60,100.0,2007,4,Apr,Monday,14,Weekday
2007-04-23 15:00:00,0.18856666666666666,0.0793,237.56633333333332,0.9,0.18856666666666666,0.0,0.013000000000000001,0.0,0.17556666666666665,0,60,100.0,2007,4,Apr,Monday,15,Weekday
2007-04-23 16:00:00,0.16336666666666666,0.04696666666666667,237.72983333333335,0.7966666666666666,0.16336666666666666,0.0,0.0,0.0,0.16336666666666666,0,60,100.0,2007,4,Apr,Monday,16,Weekday
2007-04-23 17:00:00,0.2428,0.15059999999999998,236.05249999999998,1.2,0.24280000000000002,0.0,0.055,0.0,0.1878,0,60,100.0,2007,4,Apr,Monday,17,Weekday
2007-04-23 18:00:00,0.36616666666666664,0.06733333333333333,234.585,1.6633333333333333,0.36616666666666664,0.0,0.0,0.0,0.36616666666666664,0,60,100.0,2007,4,Apr,Monday,18,Weekday
2007-04-23 19:00:00,0.4894666666666667,0.09273333333333333,234.30866666666668,2.1733333333333333,0.48946666666666666,0.0,0.03,0.0,0.4594666666666667,0,60,100.0,2007,4,Apr,Monday,19,Weekday
2007-04-23 20:00:00,1.1213666666666666,0.13156666666666667,235.24716666666666,4.886666666666667,1.1213666666666666,0.0,0.025,0.281,0.8153666666666667,0,60,100.0,2007,4,Apr,Monday,20,Weekday
2007-04-23 21:00:00,2.0155333333333334,0.07546666666666665,232.0345,8.726666666666667,2.0155333333333334,0.0,0.0,0.59,1.4255333333333333,0,60,100.0,2007,4,Apr,Monday,21,Weekday
2007-04-23 22:00:00,0.6973,0.1582,237.07933333333332,3.0533333333333332,0.6973,0.0,0.056,0.0,0.6413,0,60,100.0,2007,4,Apr,Monday,22,Weekday
2007-04-23 23:00:00,0.2441,0.07446666666666667,237.788,1.1166666666666667,0.2441,0.0,0.0,0.0,0.2441,0,60,100.0,2007,4,Apr,Monday,23,Weekday
2007-04-24 00:00:00,0.2523666666666667,0.08663333333333334,238.16016666666667,1.1900000000000002,0.2523666666666667,0.0,0.021,0.0,0.23136666666666666,0,60,100.0,2007,4,Apr,Tuesday,0,Weekday
2007-04-24 01:00:00,0.8777333333333334,0.1063,236.52666666666667,3.7666666666666666,0.8777333333333334,0.0,0.035,0.604,0.23873333333333333,0,60,100.0,2007,4,Apr,Tuesday,1,Weekday
2007-04-24 02:00:00,0.21843333333333334,0.047,236.9775,1.0333333333333334,0.21843333333333334,0.0,0.0,0.0,0.21843333333333334,0,60,100.0,2007,4,Apr,Tuesday,2,Weekday
2007-04-24 03:00:00,0.30583333333333335,0.15676666666666667,237.34766666666667,1.5033333333333334,0.30583333333333335,0.0,0.051000000000000004,0.0,0.25483333333333336,0,60,100.0,2007,4,Apr,Tuesday,3,Weekday
2007-04-24 04:00:00,0.22066666666666668,0.05586666666666666,236.931,1.0566666666666669,0.22066666666666668,0.0,0.004,0.0,0.21666666666666667,0,60,100.0,2007,4,Apr,Tuesday,4,Weekday
2007-04-24 05:00:00,0.23713333333333333,0.07133333333333333,236.90266666666668,1.13,0.23713333333333333,0.0,0.009000000000000001,0.0,0.22813333333333333,0,60,100.0,2007,4,Apr,Tuesday,5,Weekday
2007-04-24 06:00:00,0.49693333333333334,0.13296666666666665,236.86499999999998,2.243333333333333,0.49693333333333334,0.0,0.045,0.0,0.4519333333333333,0,60,100.0,2007,4,Apr,Tuesday,6,Weekday
2007-04-24 07:00:00,1.4561,0.048633333333333334,234.238,6.233333333333333,1.4561,0.0,0.0,0.81,0.6461,0,60,100.0,2007,4,Apr,Tuesday,7,Weekday
2007-04-24 08:00:00,0.44106666666666666,0.11549999999999999,234.2515,1.9933333333333332,0.44106666666666666,0.0,0.041,0.221,0.17906666666666665,0,60,100.0,2007,4,Apr,Tuesday,8,Weekday
2007-04-24 09:00:00,0.22773333333333332,0.05106666666666667,235.25466666666668,1.0866666666666667,0.22773333333333334,0.0,0.008,0.0,0.21973333333333334,0,60,100.0,2007,4,Apr,Tuesday,9,Weekday
2007-04-24 10:00:00,0.5445333333333333,0.08033333333333334,232.37866666666665,2.52,0.5445333333333333,0.0,0.007,0.17300000000000001,0.3645333333333333,0,60,100.0,2007,4,Apr,Tuesday,10,Weekday
2007-04-24 11:00:00,1.4741666666666666,0.10486666666666666,232.4195,6.336666666666667,1.4741666666666666,0.0,0.047,0.994,0.4331666666666666,0,60,100.0,2007,4,Apr,Tuesday,11,Weekday
2007-04-24 12:00:00,0.34769999999999995,0.05910000000000001,235.41383333333334,1.5166666666666666,0.3477,0.0,0.0,0.07500000000000001,0.2727,0,60,100.0,2007,4,Apr,Tuesday,12,Weekday
2007-04-24 13:00:00,0.24396666666666667,0.11796666666666668,234.0855,1.1666666666666667,0.24396666666666667,0.0,0.041,0.0,0.20296666666666666,0,60,100.0,2007,4,Apr,Tuesday,13,Weekday
2007-04-24 14:00:00,0.38656666666666667,0.06456666666666667,234.09166666666667,1.6800000000000002,0.38656666666666667,0.0,0.014,0.0,0.37256666666666666,0,60,100.0,2007,4,Apr,Tuesday,14,Weekday
2007-04-24 15:00:00,0.30526666666666663,0.08313333333333332,235.239,1.3599999999999999,0.3052666666666667,0.0,0.0,0.0,0.3052666666666667,0,60,100.0,2007,4,Apr,Tuesday,15,Weekday
2007-04-24 16:00:00,0.39436666666666664,0.15446666666666667,235.48266666666666,1.9200000000000002,0.39436666666666664,0.0,0.053,0.0,0.34136666666666665,0,60,100.0,2007,4,Apr,Tuesday,16,Weekday
2007-04-24 17:00:00,0.5960333333333333,0.06906666666666667,236.34133333333332,2.6533333333333333,0.5960333333333333,0.0,0.0,0.335,0.26103333333333334,0,60,100.0,2007,4,Apr,Tuesday,17,Weekday
2007-04-24 18:00:00,1.2531,0.10250000000000001,233.1265,5.319999999999999,1.2531,0.0,0.039,1.0,0.21409999999999993,0,60,100.0,2007,4,Apr,Tuesday,18,Weekday
2007-04-24 19:00:00,1.2719666666666667,0.09746666666666666,233.47383333333335,5.430000000000001,1.2719666666666667,0.0,0.014,1.0030000000000001,0.2549666666666666,0,60,100.0,2007,4,Apr,Tuesday,19,Weekday
2007-04-24 20:00:00,1.8974333333333333,0.09186666666666667,233.64533333333333,8.13,1.8974333333333333,0.233,0.002,1.004,0.6584333333333332,0,60,100.0,2007,4,Apr,Tuesday,20,Weekday
2007-04-24 21:00:00,2.0974333333333335,0.12873333333333334,233.35416666666666,9.04,2.0974333333333335,0.388,0.049,0.461,1.1994333333333334,0,60,100.0,2007,4,Apr,Tuesday,21,Weekday
2007-04-24 22:00:00,1.3585333333333334,0.0887,235.8885,5.8100000000000005,1.3585333333333334,0.504,0.0,0.0,0.8545333333333334,0,60,100.0,2007,4,Apr,Tuesday,22,Weekday
2007-04-24 23:00:00,0.2966,0.13956666666666667,239.8828333333333,1.3566666666666667,0.2966,0.0,0.047,0.0,0.2496,0,60,100.0,2007,4,Apr,Tuesday,23,Weekday
2007-04-25 00:00:00,0.2383333333333333,0.10073333333333334,237.8615,1.1366666666666667,0.2383333333333333,0.0,0.005,0.0,0.23333333333333334,0,60,100.0,2007,4,Apr,Wednesday,0,Weekday
2007-04-25 01:00:00,0.1944,0.09046666666666667,237.39266666666666,0.9666666666666667,0.19440000000000002,0.0,0.017,0.0,0.1774,0,60,100.0,2007,4,Apr,Wednesday,1,Weekday
2007-04-25 02:00:00,0.19723333333333332,0.09980000000000001,234.56599999999997,0.9666666666666667,0.19723333333333334,0.0,0.038,0.0,0.15923333333333334,0,60,100.0,2007,4,Apr,Wednesday,2,Weekday
