datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,energy_kwh,sub_metering_1_kwh,sub_metering_2_kwh,sub_metering_3_kwh,other_energy_kwh,was_imputed,observed_minutes,coverage_pct,year,month,month_name,day_name,day_type,anomaly_status
2007-05-03,0.7571097222222223,0.10482083333333334,235.1348888888889,3.307638888888889,18.170633333333335,1.906,1.725,7.836,6.703633333333333,0,1440,100.0,2007,5,May,Thursday,Weekday,Normal
2007-05-04,0.6931444444444445,0.12134722222222223,235.71019444444443,3.0780555555555553,16.635466666666666,2.259,0.538,3.99,9.848466666666667,0,1440,100.0,2007,5,May,Friday,Weekday,Normal
2007-05-05,1.0854527777777778,0.12090416666666667,235.03502083333333,4.736111111111111,26.050866666666668,2.913,2.493,11.303,9.342233333333333,0,1440,100.0,2007,5,May,Saturday,Weekend,Normal
2007-05-06,1.4597944444444444,0.12662222222222222,234.4096527777778,6.409027777777778,35.035066666666665,3.215,0.9490000000000001,10.095,20.776266666666665,0,1440,100.0,2007,5,May,Sunday,Weekend,Normal
2007-05-07,1.1414333333333333,0.11730416666666667,234.5369722222222,4.980972222222222,27.3944,0.9460000000000001,4.935,9.433,12.0804,0,1440,100.0,2007,5,May,Monday,Weekday,Normal
2007-05-08,1.2425638888888888,0.12611944444444445,234.9062361111111,5.356388888888889,29.821533333333335,4.5809999999999995,2.011,8.777000000000001,14.452533333333333,0,1440,100.0,2007,5,May,Tuesday,Weekday,Normal
2007-05-09,1.1567611111111111,0.12741944444444445,234.8737222222222,5.056111111111111,27.762266666666665,3.018,5.631,9.474,9.639266666666666,0,1440,100.0,2007,5,May,Wednesday,Weekday,Normal
2007-05-10,0.4915861111111111,0.11688472222222222,235.79625694444442,2.2068055555555555,11.798066666666667,0.946,0.534,3.261,7.057066666666667,0,1440,100.0,2007,5,May,Thursday,Weekday,Normal
2007-05-11,0.6799680555555555,0.09173333333333333,235.22975694444443,3.027638888888889,16.319233333333333,0.9259999999999999,0.491,6.471,8.431233333333333,0,1440,100.0,2007,5,May,Friday,Weekday,Normal
2007-05-12,1.0010875000000001,0.14525833333333332,234.72290277777776,4.360555555555555,24.0261,2.247,1.075,10.408000000000001,10.2961,0,1440,100.0,2007,5,May,Saturday,Weekend,Normal
2007-05-13,1.1352347222222223,0.15324305555555554,235.7087083333333,4.969166666666667,27.245633333333334,3.612,2.414,8.958,12.261633333333332,0,1440,100.0,2007,5,May,Sunday,Weekend,Normal
2007-05-14,1.0192930555555555,0.2073277777777778,235.69006944444445,4.574166666666667,24.463033333333332,3.1759999999999997,2.4170000000000003,5.517,13.353033333333332,0,1440,100.0,2007,5,May,Monday,Weekday,Normal
2007-05-15,0.62805,0.07720972222222222,235.61199305555556,2.7333333333333334,15.0732,0.0,0.40800000000000003,5.3180000000000005,9.347199999999999,0,1440,100.0,2007,5,May,Tuesday,Weekday,Normal
2007-05-16,1.1756555555555555,0.09437083333333333,235.26081250000001,5.071805555555556,28.215733333333333,2.213,5.756,9.077,11.169733333333333,0,1440,100.0,2007,5,May,Wednesday,Weekday,Normal
2007-05-17,0.8554277777777778,0.09110277777777777,235.86845833333334,3.720972222222222,20.530266666666666,1.014,2.073,7.687,9.756266666666667,0,1440,100.0,2007,5,May,Thursday,Weekday,Normal
2007-05-18,1.1330069444444444,0.11892916666666667,235.9945972222222,4.876666666666666,27.192166666666665,3.27,3.9130000000000003,8.116,11.893166666666666,0,1440,100.0,2007,5,May,Friday,Weekday,Normal
2007-05-19,0.9926680555555556,0.11656805555555556,234.94472222222223,4.319305555555555,23.824033333333333,4.683,0.53,7.022,11.589033333333333,0,1440,100.0,2007,5,May,Saturday,Weekend,Normal
2007-05-20,1.3668944444444444,0.13023055555555557,235.34811805555555,5.941527777777777,32.80546666666667,5.42,1.733,7.611000000000001,18.041466666666665,0,1440,100.0,2007,5,May,Sunday,Weekend,Normal
2007-05-21,0.7778208333333333,0.08144444444444444,234.6919097222222,3.338611111111111,18.6677,0.0,0.468,9.06,9.1397,0,1440,100.0,2007,5,May,Monday,Weekday,Normal
2007-05-22,0.7867027777777779,0.089525,235.48057638888892,3.3998611111111114,18.880866666666666,0.9309999999999999,3.9659999999999997,3.9840000000000004,9.999866666666666,0,1440,100.0,2007,5,May,Tuesday,Weekday,Normal
2007-05-23,1.0173166666666666,0.11519305555555555,234.81249305555554,4.3975,24.4156,0.956,3.7920000000000003,8.119,11.548599999999999,0,1440,100.0,2007,5,May,Wednesday,Weekday,Normal
2007-05-24,0.8016583333333333,0.0941388888888889,235.5460625,3.462083333333333,19.2398,0.955,4.116,4.746,9.422799999999999,0,1440,100.0,2007,5,May,Thursday,Weekday,Normal
2007-05-25,1.1209861111111112,0.12124166666666666,234.44720138888886,4.863472222222222,26.903666666666666,8.06,0.586,6.539000000000001,11.718666666666666,0,1440,100.0,2007,5,May,Friday,Weekday,Normal
2007-05-26,1.0501722222222223,0.12100000000000001,235.0698888888889,4.562777777777778,25.204133333333335,2.3729999999999998,2.754,8.628,11.449133333333332,0,1440,100.0,2007,5,May,Saturday,Weekend,Normal
2007-05-27,1.4957,0.15270416666666667,234.90843750000002,6.5065277777777775,35.8968,4.366,5.534,10.444,15.5528,0,1440,100.0,2007,5,May,Sunday,Weekend,Normal
2007-05-28,1.1371305555555555,0.10493055555555555,234.90657638888888,4.921944444444445,27.291133333333335,4.553999999999999,0.47300000000000003,9.586,12.678133333333333,0,1440,100.0,2007,5,May,Monday,Weekday,Normal
2007-05-29,0.7370416666666666,0.07864166666666667,235.6943472222222,3.2072222222222218,17.689,0.0,1.907,4.332,11.45,0,1440,100.0,2007,5,May,Tuesday,Weekday,Normal
2007-05-30,1.1179625,0.10212361111111111,234.83139583333335,4.8284722222222225,26.8311,2.25,5.948,7.804,10.8291,0,1440,100.0,2007,5,May,Wednesday,Weekday,Normal
2007-05-31,0.6517708333333333,0.08999027777777778,235.09652777777777,2.7918055555555554,15.6425,0.9349999999999999,0.47700000000000004,3.552,10.6785,0,1440,100.0,2007,5,May,Thursday,Weekday,Normal
2007-06-01,0.7259513888888888,0.09954513888888888,235.32296527777777,3.1349305555555556,17.422833333333333,0.0,0.483,7.664000000000001,9.275833333333333,1,1440,100.0,2007,6,Jun,Friday,Weekday,Normal
2007-06-02,1.0308069444444445,0.11535277777777778,234.4690277777778,4.474027777777778,24.739366666666665,3.971,1.25,7.633,11.885366666666666,0,1440,100.0,2007,6,Jun,Saturday,Weekend,Normal
2007-06-03,1.4639069444444444,0.12670694444444444,234.762375,6.352916666666667,35.133766666666666,4.984999999999999,7.529,8.334,14.285766666666666,0,1440,100.0,2007,6,Jun,Sunday,Weekend,Normal
2007-06-04,0.6330680555555556,0.15499444444444446,234.7480694444444,2.8222222222222224,15.193633333333333,1.585,0.836,4.533,8.239633333333334,0,1440,100.0,2007,6,Jun,Monday,Weekday,Normal
2007-06-05,1.0131194444444445,0.17756388888888888,234.6927638888889,4.465138888888889,24.314866666666667,4.484,1.027,6.448,12.355866666666666,0,1440,100.0,2007,6,Jun,Tuesday,Weekday,Normal
2007-06-06,1.1776479166666667,0.16059097222222224,234.62111458333337,5.111736111111111,28.26355,3.3299999999999996,0.829,11.679,12.42555,1,1440,100.0,2007,6,Jun,Wednesday,Weekday,Normal
2007-06-07,0.6840291666666667,0.11967638888888889,234.47880555555554,2.9823611111111115,16.4167,0.985,0.6990000000000001,3.959,10.7737,0,1440,100.0,2007,6,Jun,Thursday,Weekday,Normal
2007-06-08,1.491698611111111,0.1595361111111111,236.19744444444444,6.448194444444444,35.80076666666667,2.799,11.44,11.38,10.181766666666666,0,1440,100.0,2007,6,Jun,Friday,Weekday,Normal
2007-06-09,0.7675416666666667,0.16193888888888888,240.697375,3.3024305555555555,18.421,0.852,0.62,6.92,10.029,38,1440,100.0,2007,6,Jun,Saturday,Weekend,Normal
2007-06-10,0.9311194444444444,0.1660361111111111,240.84428472222223,4.005694444444444,22.346866666666667,4.202,1.924,5.983,10.237866666666667,0,1440,100.0,2007,6,Jun,Sunday,Weekend,Normal
2007-06-11,0.5518430555555556,0.13516250000000002,240.85674999999998,2.4179166666666667,13.244233333333334,0.0,0.487,5.328,7.429233333333333,0,1440,100.0,2007,6,Jun,Monday,Weekday,Normal
2007-06-12,0.6380319444444444,0.1502888888888889,240.2248958333333,2.8586111111111108,15.312766666666667,1.882,0.47500000000000003,3.898,9.057766666666668,0,1440,100.0,2007,6,Jun,Tuesday,Weekday,Normal
2007-06-13,0.643938888888889,0.144625,240.39760416666667,2.8175,15.454533333333334,0.957,0.857,5.216,8.424533333333333,0,1440,100.0,2007,6,Jun,Wednesday,Weekday,Normal
2007-06-14,0.8743638888888889,0.1609,239.84778472222223,3.783333333333333,20.984733333333335,3.322,2.147,7.054,8.461733333333333,0,1440,100.0,2007,6,Jun,Thursday,Weekday,Normal
2007-06-15,0.687225,0.1748347222222222,240.46438194444445,3.0662499999999997,16.4934,2.269,4.011,4.547,5.6664,0,1440,100.0,2007,6,Jun,Friday,Weekday,Normal
2007-06-16,1.4012236111111112,0.21358194444444445,239.50169444444444,5.975,33.62936666666667,3.2889999999999997,4.498,11.108,14.734366666666666,0,1440,100.0,2007,6,Jun,Saturday,Weekend,Normal
2007-06-17,1.3521458333333334,0.1665375,240.21918055555554,5.7693055555555555,32.4515,4.124,5.038,8.734,14.5555,0,1440,100.0,2007,6,Jun,Sunday,Weekend,Normal
2007-06-18,0.47116250000000004,0.1255625,240.77620138888886,2.07875,11.3079,0.0,0.529,4.241,6.5379,0,1440,100.0,2007,6,Jun,Monday,Weekday,Normal
2007-06-19,0.5870180555555555,0.13067083333333332,240.26706944444445,2.5656944444444445,14.088433333333333,0.973,0.537,4.386,8.192433333333334,2,1440,100.0,2007,6,Jun,Tuesday,Weekday,Normal
2007-06-20,0.7460319444444445,0.1578486111111111,240.15616666666668,3.3068055555555556,17.904766666666667,1.761,2.588,5.106,8.450733333333334,0,1440,100.0,2007,6,Jun,Wednesday,Weekday,Normal
2007-06-21,0.5603791666666667,0.15454583333333333,240.57494444444444,2.500833333333333,13.4491,0.9319999999999999,2.4,3.711,6.4061,0,1440,100.0,2007,6,Jun,Thursday,Weekday,Normal
2007-06-22,0.3932597222222222,0.14480972222222224,240.83563194444443,1.807361111111111,9.438233333333333,0.0,0.9510000000000001,3.482,5.005233333333333,0,1440,100.0,2007,6,Jun,Friday,Weekday,Normal
2007-06-23,0.33164305555555557,0.13411111111111113,240.31896527777778,1.5356944444444445,7.959433333333333,0.0,0.786,2.402,4.771433333333333,0,1440,100.0,2007,6,Jun,Saturday,Weekend,Normal
2007-06-24,0.49628888888888884,0.12455694444444444,241.1322152777778,2.207638888888889,11.910933333333334,0.0,0.791,3.449,7.670933333333333,0,1440,100.0,2007,6,Jun,Sunday,Weekend,Normal
2007-06-25,0.7445847222222223,0.13699305555555558,240.4222638888889,3.25,17.870033333333332,1.9849999999999999,3.621,4.816,7.448033333333333,0,1440,100.0,2007,6,Jun,Monday,Weekday,Normal
2007-06-26,0.6561861111111111,0.12668055555555555,240.09450694444448,2.877083333333333,15.748466666666667,0.971,1.334,5.231,8.212466666666666,0,1440,100.0,2007,6,Jun,Tuesday,Weekday,Normal
2007-06-27,1.0283513888888889,0.1437486111111111,239.7584097222222,4.429166666666666,24.680433333333333,2.6029999999999998,6.451,7.2700000000000005,8.357133333333334,0,1440,100.0,2007,6,Jun,Wednesday,Weekday,Normal
2007-06-28,0.8996097222222222,0.15100416666666666,239.4236666666667,3.8895833333333334,21.590633333333333,0.0,4.368,9.541,7.681633333333333,0,1440,100.0,2007,6,Jun,Thursday,Weekday,Normal
2007-06-29,0.9058902777777778,0.14325208333333334,240.17944444444447,3.9406944444444445,21.741366666666668,4.3629999999999995,0.667,6.797,9.916266666666667,1,1440,100.0,2007,6,Jun,Friday,Weekday,Normal
2007-06-30,0.9273013888888889,0.1308013888888889,240.01161111111108,3.9715277777777778,22.255233333333333,3.049,0.792,8.376,10.038233333333332,0,1440,100.0,2007,6,Jun,Saturday,Weekend,Normal
2007-07-01,0.7129611111111112,0.11975555555555556,240.06715277777778,3.080694444444444,17.111066666666666,0.969,0.736,4.69,10.716066666666666,0,1440,100.0,2007,7,Jul,Sunday,Weekend,Normal
2007-07-02,0.67155,0.1228638888888889,240.6718125,2.9277777777777776,16.1172,1.018,5.281,3.445,6.3732,0,1440,100.0,2007,7,Jul,Monday,Weekday,Normal
2007-07-03,0.73605,0.1252347222222222,240.1869375,3.2306944444444445,17.6652,0.467,3.214,4.695,9.2892,0,1440,100.0,2007,7,Jul,Tuesday,Weekday,Normal
2007-07-04,0.6968125,0.1759263888888889,240.65963194444444,3.0954166666666665,16.7235,2.329,2.218,5.632,6.5445,0,1440,100.0,2007,7,Jul,Wednesday,Weekday,Normal
2007-07-05,0.7342291666666666,0.17133055555555557,240.44444444444446,3.2331944444444445,17.6215,2.922,0.77,3.973,9.9565,0,1440,100.0,2007,7,Jul,Thursday,Weekday,Normal
2007-07-06,0.7427250000000001,0.1523263888888889,240.5994513888889,3.2686111111111114,17.8254,2.826,3.563,4.005,7.4314,0,1440,100.0,2007,7,Jul,Friday,Weekday,Normal
2007-07-07,0.943198611111111,0.14864166666666667,239.91013888888887,4.034861111111111,22.636766666666666,0.997,3.047,10.177,8.416566666666666,0,1440,100.0,2007,7,Jul,Saturday,Weekend,Normal
2007-07-08,0.7563055555555555,0.13674999999999998,240.33889583333334,3.289305555555556,18.151333333333334,1.825,2.831,5.277,8.2195,0,1440,100.0,2007,7,Jul,Sunday,Weekend,Normal
2007-07-09,0.8195541666666666,0.1197375,240.6176458333333,3.51625,19.6693,0.9229999999999999,0.594,9.386,8.7663,0,1440,100.0,2007,7,Jul,Monday,Weekday,Normal
2007-07-10,0.6307805555555556,0.12239166666666666,239.98305555555555,2.786111111111111,15.138733333333333,0.067,2.227,4.631,8.213733333333334,0,1440,100.0,2007,7,Jul,Tuesday,Weekday,Normal
2007-07-11,0.5016333333333333,0.10684444444444444,241.0300347222222,2.1994444444444445,12.0392,1.015,0.647,5.284,5.093866666666667,0,1440,100.0,2007,7,Jul,Wednesday,Weekday,Normal
2007-07-12,0.7427652777777779,0.14520694444444446,240.76461805555556,3.2336111111111108,17.826366666666665,1.029,2.55,6.419,7.828366666666667,0,1440,100.0,2007,7,Jul,Thursday,Weekday,Normal
2007-07-13,0.5516541666666667,0.14353749999999998,240.85480555555554,2.450833333333333,13.239700000000001,0.0,0.633,4.427,8.1797,0,1440,100.0,2007,7,Jul,Friday,Weekday,Normal
2007-07-14,0.8945625,0.17947916666666666,241.29188194444444,3.8940277777777776,21.4695,3.775,1.968,6.604,9.1225,0,1440,100.0,2007,7,Jul,Saturday,Weekend,Normal
2007-07-15,0.6932638172439204,0.17488430361090643,240.58021739130433,3.06072218128224,15.679316666666667,0.862,0.632,5.585,8.600316666666666,47,1357,94.23611111111111,2007,7,Jul,Sunday,Weekend,Low coverage
2007-07-16,0.5928291666666666,0.16247222222222224,236.5072361111111,2.6605555555555553,14.2279,0.83,0.6950000000000001,4.176,8.5269,0,1440,100.0,2007,7,Jul,Monday,Weekday,Normal
2007-07-17,0.49974444444444444,0.12228333333333333,234.74125694444442,2.27625,11.993866666666667,0.848,0.6940000000000001,3.335,7.116866666666667,0,1440,100.0,2007,7,Jul,Tuesday,Weekday,Normal
2007-07-18,0.5257513888888888,0.10869027777777779,231.08822916666665,2.3868055555555556,12.618033333333333,0.909,0.671,4.628,6.410566666666666,0,1440,100.0,2007,7,Jul,Wednesday,Weekday,Normal
2007-07-19,0.47075416666666664,0.12986944444444445,234.26186111111113,2.1438888888888887,11.2981,1.068,0.7030000000000001,3.1300000000000003,6.3971,0,1440,100.0,2007,7,Jul,Thursday,Weekday,Normal
2007-07-20,0.771126388888889,0.15494305555555554,235.56890277777777,3.451666666666666,18.507033333333332,2.1109999999999998,2.418,4.765000000000001,9.213033333333334,0,1440,100.0,2007,7,Jul,Friday,Weekday,Normal
2007-07-21,0.7362833333333334,0.1639986111111111,234.25662499999999,3.291527777777778,17.6708,0.428,0.512,7.756,8.9748,0,1440,100.0,2007,7,Jul,Saturday,Weekend,Normal
2007-07-22,0.9564895833333333,0.15188819444444443,235.9622673611111,4.228541666666667,22.955750000000002,7.091,2.136,5.574000000000001,8.155483333333333,1,1440,100.0,2007,7,Jul,Sunday,Weekend,Normal
2007-07-23,0.6882069444444444,0.09984027777777779,234.50086805555554,3.075972222222222,16.516966666666665,1.7469999999999999,1.288,3.847,9.634966666666667,0,1440,100.0,2007,7,Jul,Monday,Weekday,Normal
2007-07-24,0.5731138888888889,0.07834027777777777,235.36304166666667,2.550972222222222,13.754733333333334,0.0,1.607,5.599,6.549933333333333,0,1440,100.0,2007,7,Jul,Tuesday,Weekday,Normal
2007-07-25,0.32816666666666666,0.0751625,235.6410486111111,1.4793055555555554,7.876,0.0,0.151,2.333,5.3919999999999995,0,1440,100.0,2007,7,Jul,Wednesday,Weekday,Normal
2007-07-26,0.6420138888888889,0.079925,234.94372222222225,2.8381944444444445,15.408333333333333,0.975,3.633,4.346,6.454333333333333,0,1440,100.0,2007,7,Jul,Thursday,Weekday,Normal
2007-07-27,0.8350791666666666,0.08365,235.55368055555556,3.6233333333333335,20.0419,1.837,0.049,7.157,11.000233333333332,0,1440,100.0,2007,7,Jul,Friday,Weekday,Normal
2007-07-28,1.1262930555555557,0.12411805555555555,235.5072361111111,4.941666666666666,27.031033333333333,0.907,10.265,6.559,9.300033333333333,0,1440,100.0,2007,7,Jul,Saturday,Weekend,Normal
2007-07-29,0.2229972222222222,0.08234444444444444,235.71203472222223,1.0334722222222223,5.351933333333333,0.0,0.0,1.288,4.063933333333333,0,1440,100.0,2007,7,Jul,Sunday,Weekend,Normal
2007-07-30,0.3241777777777778,0.08992499999999999,235.5302291666667,1.4672222222222224,7.780266666666667,0.0,0.0,2.528,5.252266666666666,0,1440,100.0,2007,7,Jul,Monday,Weekday,Normal
2007-07-31,0.5641194444444444,0.10124027777777778,234.9148125,2.5025,13.538866666666667,3.277,0.0,3.575,6.687766666666667,0,1440,100.0,2007,7,Jul,Tuesday,Weekday,Normal
2007-08-01,0.7528979166666667,0.10052847222222222,234.972,3.278888888888889,18.06955,1.583,0.0,9.9905,6.496049999999999,21,1440,100.0,2007,8,Aug,Wednesday,Weekday,Normal
2007-08-02,0.7079277777777778,0.1006625,234.85659027777777,3.087083333333333,16.990266666666667,0.482,0.0,6.869000000000001,9.639266666666666,0,1440,100.0,2007,8,Aug,Thursday,Weekday,Normal
2007-08-03,0.7384472222222223,0.087075,234.4856041666667,3.2072222222222218,17.722733333333334,0.9580000000000001,0.0,9.139000000000001,7.625733333333333,0,1440,100.0,2007,8,Aug,Friday,Weekday,Normal
2007-08-04,0.7951319444444445,0.09668472222222223,235.25722222222223,3.4523611111111108,19.083166666666667,0.5519999999999999,0.398,7.966,10.167266666666666,0,1440,100.0,2007,8,Aug,Saturday,Weekend,Normal
2007-08-05,0.5465958333333333,0.10503749999999999,235.11527083333334,2.4368055555555554,13.1183,0.169,0.0,6.647,6.3023,0,1440,100.0,2007,8,Aug,Sunday,Weekend,Normal
2007-08-06,0.75675,0.10724583333333333,234.70274305555557,3.3170833333333336,18.162,1.096,0.0,7.985,9.081,0,1440,100.0,2007,8,Aug,Monday,Weekday,Normal
2007-08-07,1.0302638888888889,0.0910986111111111,234.55388194444447,4.425972222222222,24.726333333333333,0.437,2.168,9.042,13.080633333333333,0,1440,100.0,2007,8,Aug,Tuesday,Weekday,Normal
2007-08-08,0.7815847222222222,0.08270555555555556,234.512375,3.3805555555555555,18.758033333333334,1.055,1.111,9.66,6.932033333333333,0,1440,100.0,2007,8,Aug,Wednesday,Weekday,Normal
2007-08-09,0.7442222222222222,0.07602361111111111,234.21438888888886,3.272361111111111,17.861333333333334,0.182,4.515,6.646,6.518333333333333,0,1440,100.0,2007,8,Aug,Thursday,Weekday,Normal
2007-08-10,0.7138958333333333,0.08170555555555556,234.48881250000002,3.1297222222222225,17.1335,0.336,2.6510000000000002,8.287,5.861433333333332,0,1440,100.0,2007,8,Aug,Friday,Weekday,Normal
2007-08-11,0.7580902777777778,0.08039583333333333,234.98018055555556,3.2856944444444443,18.194166666666668,1.18,0.91,10.339,5.7653333333333325,0,1440,100.0,2007,8,Aug,Saturday,Weekend,Normal
2007-08-12,0.8624333333333334,0.08873333333333333,235.6648541666667,3.742777777777778,20.6984,1.123,1.1560000000000001,8.582,9.837399999999999,0,1440,100.0,2007,8,Aug,Sunday,Weekend,Normal
2007-08-13,0.8007027777777778,0.09093055555555556,235.21656944444445,3.44875,19.216866666666668,0.093,0.47600000000000003,11.101,7.546866666666666,0,1440,100.0,2007,8,Aug,Monday,Weekday,Normal
2007-08-14,0.6536041666666667,0.09167361111111111,237.07638888888889,2.8541666666666665,15.6865,0.951,0.6849999999999999,6.256,7.794499999999999,0,1440,100.0,2007,8,Aug,Tuesday,Weekday,Normal
2007-08-15,0.8276805555555555,0.11094722222222222,239.99340972222222,3.5420833333333337,19.864333333333335,0.338,0.508,9.787,9.231333333333334,0,1440,100.0,2007,8,Aug,Wednesday,Weekday,Normal
2007-08-16,0.6656222222222222,0.09134166666666667,239.73765972222222,2.843888888888889,15.974933333333333,0.962,0.0,7.476,7.5389,0,1440,100.0,2007,8,Aug,Thursday,Weekday,Normal
2007-08-17,0.7013138888888888,0.0884638888888889,240.4940486111111,2.9815277777777776,16.831533333333333,0.244,0.0,7.769,8.818533333333333,0,1440,100.0,2007,8,Aug,Friday,Weekday,Normal
2007-08-18,0.24163888888888888,0.08280555555555555,241.27963194444445,1.0788888888888888,5.799333333333333,0.0,0.0,1.8299999999999998,3.969333333333333,0,1440,100.0,2007,8,Aug,Saturday,Weekend,Normal
2007-08-19,0.9877041666666667,0.11112361111111112,239.9536666666667,4.2619444444444445,23.7049,1.025,8.911999999999999,5.989,7.783166666666666,0,1440,100.0,2007,8,Aug,Sunday,Weekend,Normal
2007-08-20,0.929751388888889,0.10825,241.30069444444445,3.9633333333333334,22.314033333333334,1.032,6.965,7.383,6.9347,0,1440,100.0,2007,8,Aug,Monday,Weekday,Normal
2007-08-21,0.44621944444444445,0.10924166666666667,240.57305555555556,1.961111111111111,10.709266666666666,0.0,0.038,3.296,7.375766666666666,0,1440,100.0,2007,8,Aug,Tuesday,Weekday,Normal
2007-08-22,0.8401444444444445,0.10714444444444446,240.81731944444445,3.57125,20.163466666666668,3.048,1.836,7.241,8.040066666666666,0,1440,100.0,2007,8,Aug,Wednesday,Weekday,Normal
2007-08-23,0.7724388888888888,0.10969027777777779,240.64730555555556,3.330277777777778,18.538533333333334,2.502,0.259,5.342,10.435533333333334,0,1440,100.0,2007,8,Aug,Thursday,Weekday,Normal
2007-08-24,1.1503569444444444,0.1825215277777778,240.49481944444443,4.936180555555556,27.60856666666667,1.891,3.7835,9.944,11.990066666666667,1,1440,100.0,2007,8,Aug,Friday,Weekday,Normal
2007-08-25,0.7992222222222223,0.18926944444444443,239.8598263888889,3.55375,19.181333333333335,4.149,2.191,5.678,7.1663,0,1440,100.0,2007,8,Aug,Saturday,Weekend,Normal
2007-08-26,0.9131291666666667,0.2079083333333333,239.95091666666667,4.012638888888889,21.9151,1.541,3.645,5.658,11.0711,0,1440,100.0,2007,8,Aug,Sunday,Weekend,Normal
2007-08-27,0.8414791666666667,0.20769722222222223,239.92358333333334,3.6912499999999997,20.1955,2.305,1.229,6.344,10.319766666666666,0,1440,100.0,2007,8,Aug,Monday,Weekday,Normal
2007-08-28,0.6923638888888889,0.12577361111111113,239.54987500000001,2.996111111111111,16.616733333333332,1.038,2.468,5.483,7.6305,0,1440,100.0,2007,8,Aug,Tuesday,Weekday,Normal
2007-08-29,0.5194388888888889,0.1218236111111111,240.74499305555554,2.279583333333333,12.466533333333333,0.957,0.562,4.932,6.016266666666667,0,1440,100.0,2007,8,Aug,Wednesday,Weekday,Normal
2007-08-30,0.8350402777777778,0.13267222222222222,240.57317361111112,3.6043055555555554,20.040966666666666,3.822,2.58,4.221,9.418566666666667,0,1440,100.0,2007,8,Aug,Thursday,Weekday,Normal
2007-08-31,0.8887652777777777,0.1300388888888889,239.98570138888888,3.788472222222222,21.330366666666666,1.2,0.666,8.738,10.726366666666665,0,1440,100.0,2007,8,Aug,Friday,Weekday,Normal
2007-09-01,1.1815875,0.20128194444444444,239.35574305555556,5.065416666666667,28.3581,2.497,0.5690000000000001,9.733,15.559099999999999,0,1440,100.0,2007,9,Sep,Saturday,Weekend,Normal
2007-09-02,1.1544916666666667,0.16083194444444446,240.04533333333336,5.017222222222222,27.7078,3.613,1.617,8.806,13.6718,0,1440,100.0,2007,9,Sep,Sunday,Weekend,Normal
2007-09-03,0.7214736111111111,0.1308486111111111,239.62034722222222,3.1306944444444444,17.315366666666666,0.621,2.515,5.323,8.856366666666666,0,1440,100.0,2007,9,Sep,Monday,Weekday,Normal
2007-09-04,1.1006555555555555,0.12474027777777778,239.65966666666665,4.755972222222223,26.415733333333332,2.928,3.501,9.821,10.1669,0,1440,100.0,2007,9,Sep,Tuesday,Weekday,Normal
2007-09-05,0.8587305555555554,0.10337777777777778,239.1481597222222,3.697638888888889,20.60953333333333,0.0,4.144,6.705,9.760533333333333,0,1440,100.0,2007,9,Sep,Wednesday,Weekday,Normal
2007-09-06,0.6260236111111112,0.11946250000000001,239.3400486111111,2.752222222222222,15.024566666666667,0.0,3.888,3.461,7.675566666666667,0,1440,100.0,2007,9,Sep,Thursday,Weekday,Normal
2007-09-07,0.9281222222222223,0.12620694444444444,239.0317013888889,4.007222222222222,22.274933333333333,3.6319999999999997,0.551,9.388,8.704766666666666,0,1440,100.0,2007,9,Sep,Friday,Weekday,Normal
2007-09-08,1.020661111111111,0.12939583333333335,239.73044444444446,4.391944444444444,24.495866666666668,3.339,1.801,9.164,10.193466666666666,0,1440,100.0,2007,9,Sep,Saturday,Weekend,Normal
2007-09-09,1.1663208333333333,0.14524444444444443,238.92214583333333,5.054027777777778,27.9917,2.184,4.438,9.233,12.1367,0,1440,100.0,2007,9,Sep,Sunday,Weekend,Normal
2007-09-10,0.7759555555555555,0.1232625,239.3886597222222,3.36375,18.622933333333332,0.9349999999999999,0.595,5.613,11.479933333333333,0,1440,100.0,2007,9,Sep,Monday,Weekday,Normal
2007-09-11,0.6830361111111111,0.10539166666666668,240.07199305555554,2.9520833333333334,16.392866666666666,0.943,0.55,5.792,9.107866666666666,0,1440,100.0,2007,9,Sep,Tuesday,Weekday,Normal
2007-09-12,0.8942805555555555,0.1193013888888889,240.01505555555556,3.86,21.462733333333333,0.0,3.217,7.755,10.491033333333334,0,1440,100.0,2007,9,Sep,Wednesday,Weekday,Normal
2007-09-13,0.7960986111111111,0.11524861111111111,239.3098333333333,3.4644444444444447,19.106366666666666,1.175,2.523,3.853,11.555366666666666,0,1440,100.0,2007,9,Sep,Thursday,Weekday,Normal
2007-09-14,0.7885208333333333,0.12717083333333334,239.30189583333333,3.444722222222222,18.9245,0.9009999999999999,0.676,5.804,11.5435,0,1440,100.0,2007,9,Sep,Friday,Weekday,Normal
2007-09-15,0.7606333333333333,0.1281013888888889,240.00197222222224,3.278194444444445,18.2552,0.0,1.449,6.464,10.3422,0,1440,100.0,2007,9,Sep,Saturday,Weekend,Normal
2007-09-16,1.1473777777777778,0.13357777777777777,239.56046527777778,4.96625,27.537066666666668,3.118,3.064,9.31,12.045066666666667,0,1440,100.0,2007,9,Sep,Sunday,Weekend,Normal
2007-09-17,1.0147125,0.14049583333333332,239.21479861111112,4.413472222222222,24.3531,6.651,0.926,6.279,10.4982,0,1440,100.0,2007,9,Sep,Monday,Weekday,Normal
